定日镜序号,吸收塔x坐标(m),吸收塔y坐标(m),定日镜宽度(m),定日镜高度(m),定日镜x坐标(m),定日镜y坐标(m),定日镜z坐标(m),镜面面积(m2)
789,0.0,0.0,8.0,8.0,-113.456,-229.731,6.0,64.0
790,0.0,0.0,8.0,8.0,-95.234,-208.533,6.0,64.0
791,0.0,0.0,8.0,8.0,182.581,283.412,6.0,64.0
792,0.0,0.0,8.0,8.0,-33.418,-130.647,6.0,64.0
793,0.0,0.0,8.0,8.0,-129.313,-251.943,6.0,64.0
794,0.0,0.0,8.0,8.0,133.77,151.732,6.0,64.0
795,0.0,0.0,8.0,8.0,155.741,203.454,6.0,64.0
796,0.0,0.0,8.0,8.0,-57.901,-165.471,6.0,64.0
797,0.0,0.0,8.0,8.0,96.746,73.282,6.0,64.0
798,0.0,0.0,8.0,8.0,-117.021,-242.996,6.0,64.0
799,0.0,0.0,8.0,8.0,178.864,253.393,6.0,64.0
800,0.0,0.0,8.0,8.0,-98.959,-221.647,6.0,64.0
801,0.0,0.0,8.0,8.0,-152.78,-285.317,6.0,64.0
802,0.0,0.0,8.0,8.0,141.747,162.672,6.0,64.0
803,0.0,0.0,8.0,8.0,-161.406,-295.983,6.0,64.0
804,0.0,0.0,8.0,8.0,123.962,123.962,6.0,64.0
805,0.0,0.0,8.0,8.0,-142.694,-275.388,6.0,64.0
806,0.0,0.0,8.0,8.0,-133.148,-265.12,6.0,64.0
807,0.0,0.0,8.0,8.0,-80.284,-200.272,6.0,64.0
808,0.0,0.0,8.0,8.0,185.813,264.992,6.0,64.0
809,0.0,0.0,8.0,8.0,171.84,225.096,6.0,64.0
810,0.0,0.0,8.0,8.0,177.163,237.971,6.0,64.0
811,0.0,0.0,8.0,8.0,150.127,173.255,6.0,64.0
812,0.0,0.0,8.0,8.0,156.348,185.676,6.0,64.0
813,0.0,0.0,8.0,8.0,168.159,210.864,6.0,64.0
814,0.0,0.0,8.0,8.0,-68.52,-190.321,6.0,64.0
815,0.0,0.0,8.0,8.0,133.497,133.497,6.0,64.0
816,0.0,0.0,8.0,8.0,196.163,274.186,6.0,64.0
817,0.0,0.0,8.0,8.0,-100.514,-235.682,6.0,64.0
818,0.0,0.0,8.0,8.0,114.903,93.816,6.0,64.0
819,0.0,0.0,8.0,8.0,-81.816,-214.153,6.0,64.0
820,0.0,0.0,8.0,8.0,108.372,80.255,6.0,64.0
821,0.0,0.0,8.0,8.0,166.808,194.484,6.0,64.0
822,0.0,0.0,8.0,8.0,-114.161,-259.161,6.0,64.0
823,0.0,0.0,8.0,8.0,123.051,105.096,6.0,64.0
824,0.0,0.0,8.0,8.0,-138.925,-292.313,6.0,64.0
825,0.0,0.0,8.0,8.0,-146.804,-303.491,6.0,64.0
826,0.0,0.0,8.0,8.0,192.435,243.247,6.0,64.0
827,0.0,0.0,8.0,8.0,198.304,255.779,6.0,64.0
828,0.0,0.0,8.0,8.0,-103.212,-249.176,6.0,64.0
829,0.0,0.0,8.0,8.0,-37.777,-157.352,6.0,64.0
830,0.0,0.0,8.0,8.0,-127.443,-282.769,6.0,64.0
831,0.0,0.0,8.0,8.0,151.401,153.727,6.0,64.0
832,0.0,0.0,8.0,8.0,-45.373,-169.335,6.0,64.0
833,0.0,0.0,8.0,8.0,-84.988,-227.371,6.0,64.0
834,0.0,0.0,8.0,8.0,-117.507,-272.413,6.0,64.0
835,0.0,0.0,8.0,8.0,-67.925,-204.794,6.0,64.0
836,0.0,0.0,8.0,8.0,190.7,227.267,6.0,64.0
837,0.0,0.0,8.0,8.0,184.873,214.52,6.0,64.0
838,0.0,0.0,8.0,8.0,132.879,114.352,6.0,64.0
839,0.0,0.0,8.0,8.0,209.28,264.31,6.0,64.0
840,0.0,0.0,8.0,8.0,179.717,201.104,6.0,64.0
841,0.0,0.0,8.0,8.0,160.813,163.385,6.0,64.0
842,0.0,0.0,8.0,8.0,167.589,175.597,6.0,64.0
843,0.0,0.0,8.0,8.0,-48.863,-182.361,6.0,64.0
844,0.0,0.0,8.0,8.0,-87.261,-240.903,6.0,64.0
845,0.0,0.0,8.0,8.0,-9.07,-121.028,6.0,64.0
846,0.0,0.0,8.0,8.0,177.358,184.913,6.0,64.0
847,0.0,0.0,8.0,8.0,-23.795,-146.417,6.0,64.0
848,0.0,0.0,8.0,8.0,-124.75,-298.638,6.0,64.0
849,0.0,0.0,8.0,8.0,-131.854,-310.278,6.0,64.0
850,0.0,0.0,8.0,8.0,210.339,245.977,6.0,64.0
851,0.0,0.0,8.0,8.0,-68.069,-218.911,6.0,64.0
852,0.0,0.0,8.0,8.0,-98.608,-265.469,6.0,64.0
853,0.0,0.0,8.0,8.0,205.431,232.375,6.0,64.0
854,0.0,0.0,8.0,8.0,151.732,133.77,6.0,64.0
855,0.0,0.0,8.0,8.0,97.911,45.299,6.0,64.0
856,0.0,0.0,8.0,8.0,-89.078,-254.571,6.0,64.0
857,0.0,0.0,8.0,8.0,-111.811,-289.307,6.0,64.0
858,0.0,0.0,8.0,8.0,160.491,144.212,6.0,64.0
859,0.0,0.0,8.0,8.0,221.901,253.807,6.0,64.0
860,0.0,0.0,8.0,8.0,-101.469,-278.784,6.0,64.0
861,0.0,0.0,8.0,8.0,-70.688,-232.214,6.0,64.0
862,0.0,0.0,8.0,8.0,203.592,215.794,6.0,64.0
863,0.0,0.0,8.0,8.0,-55.314,-208.554,6.0,64.0
864,0.0,0.0,8.0,8.0,197.257,203.192,6.0,64.0
865,0.0,0.0,8.0,8.0,190.711,190.711,6.0,64.0
866,0.0,0.0,8.0,8.0,-32.592,-172.252,6.0,64.0
867,0.0,0.0,8.0,8.0,170.852,152.857,6.0,64.0
868,0.0,0.0,8.0,8.0,178.182,164.838,6.0,64.0
869,0.0,0.0,8.0,8.0,141.053,104.102,6.0,64.0
870,0.0,0.0,8.0,8.0,5.841,-107.724,6.0,64.0
871,0.0,0.0,8.0,8.0,-9.203,-134.538,6.0,64.0
872,0.0,0.0,8.0,8.0,-73.738,-245.381,6.0,64.0
873,0.0,0.0,8.0,8.0,-44.126,-197.408,6.0,64.0
874,0.0,0.0,8.0,8.0,-110.288,-304.276,6.0,64.0
875,0.0,0.0,8.0,8.0,149.78,114.93,6.0,64.0
876,0.0,0.0,8.0,8.0,221.891,235.609,6.0,64.0
877,0.0,0.0,8.0,8.0,187.361,174.771,6.0,64.0
878,0.0,0.0,8.0,8.0,-116.591,-316.33,6.0,64.0
879,0.0,0.0,8.0,8.0,109.348,52.659,6.0,64.0
880,0.0,0.0,8.0,8.0,217.814,220.81,6.0,64.0
881,0.0,0.0,8.0,8.0,-82.708,-270.844,6.0,64.0
882,0.0,0.0,8.0,8.0,-54.048,-222.788,6.0,64.0
883,0.0,0.0,8.0,8.0,-74.664,-259.165,6.0,64.0
884,0.0,0.0,8.0,8.0,233.995,242.703,6.0,64.0
885,0.0,0.0,8.0,8.0,-95.845,-294.981,6.0,64.0
886,0.0,0.0,8.0,8.0,168.984,134.159,6.0,64.0
887,0.0,0.0,8.0,8.0,128.465,74.169,6.0,64.0
888,0.0,0.0,8.0,8.0,-85.088,-284.213,6.0,64.0
889,0.0,0.0,8.0,8.0,215.794,203.592,6.0,64.0
890,0.0,0.0,8.0,8.0,201.104,179.717,6.0,64.0
891,0.0,0.0,8.0,8.0,208.948,191.149,6.0,64.0
892,0.0,0.0,8.0,8.0,-56.115,-236.16,6.0,64.0
893,0.0,0.0,8.0,8.0,137.977,84.552,6.0,64.0
894,0.0,0.0,8.0,8.0,-42.497,-211.538,6.0,64.0
895,0.0,0.0,8.0,8.0,121.115,59.299,6.0,64.0
896,0.0,0.0,8.0,8.0,232.932,224.7,6.0,64.0
897,0.0,0.0,8.0,8.0,-95.573,-309.214,6.0,64.0
898,0.0,0.0,8.0,8.0,188.085,153.442,6.0,64.0
899,0.0,0.0,8.0,8.0,180.203,141.713,6.0,64.0
900,0.0,0.0,8.0,8.0,-59.987,-249.099,6.0,64.0
901,0.0,0.0,8.0,8.0,-101.051,-321.631,6.0,64.0
902,0.0,0.0,8.0,8.0,-19.628,-174.206,6.0,64.0
903,0.0,0.0,8.0,8.0,196.784,164.088,6.0,64.0
904,0.0,0.0,8.0,8.0,-12.697,-161.325,6.0,64.0
905,0.0,0.0,8.0,8.0,148.438,93.27,6.0,64.0
906,0.0,0.0,8.0,8.0,-24.643,-187.179,6.0,64.0
907,0.0,0.0,8.0,8.0,229.548,208.586,6.0,64.0
908,0.0,0.0,8.0,8.0,245.534,231.022,6.0,64.0
909,0.0,0.0,8.0,8.0,167.301,113.698,6.0,64.0
910,0.0,0.0,8.0,8.0,-60.015,-262.944,6.0,64.0
911,0.0,0.0,8.0,8.0,-66.518,-275.268,6.0,64.0
912,0.0,0.0,8.0,8.0,-79.593,-299.775,6.0,64.0
913,0.0,0.0,8.0,8.0,-39.809,-225.767,6.0,64.0
914,0.0,0.0,8.0,8.0,176.849,123.608,6.0,64.0
915,0.0,0.0,8.0,8.0,210.864,168.159,6.0,64.0
916,0.0,0.0,8.0,8.0,0.0,-148.338,6.0,64.0
917,0.0,0.0,8.0,8.0,227.267,190.7,6.0,64.0
918,0.0,0.0,8.0,8.0,-68.418,-288.679,6.0,64.0
919,0.0,0.0,8.0,8.0,243.437,213.274,6.0,64.0
920,0.0,0.0,8.0,8.0,219.904,178.435,6.0,64.0
921,0.0,0.0,8.0,8.0,-80.638,-313.44,6.0,64.0
922,0.0,0.0,8.0,8.0,-29.522,-213.735,6.0,64.0
923,0.0,0.0,8.0,8.0,-41.324,-239.192,6.0,64.0
924,0.0,0.0,8.0,8.0,-85.272,-326.17,6.0,64.0
925,0.0,0.0,8.0,8.0,15.091,-120.426,6.0,64.0
926,0.0,0.0,8.0,8.0,-46.05,-252.048,6.0,64.0
927,0.0,0.0,8.0,8.0,205.599,152.898,6.0,64.0
928,0.0,0.0,8.0,8.0,197.261,141.452,6.0,64.0
929,0.0,0.0,8.0,8.0,188.828,129.998,6.0,64.0
930,0.0,0.0,8.0,8.0,105.36,23.191,6.0,64.0
931,0.0,0.0,8.0,8.0,256.49,218.794,6.0,64.0
932,0.0,0.0,8.0,8.0,163.5,94.397,6.0,64.0
933,0.0,0.0,8.0,8.0,240.596,195.739,6.0,64.0
934,0.0,0.0,8.0,8.0,-19.036,-201.381,6.0,64.0
935,0.0,0.0,8.0,8.0,-6.555,-175.186,6.0,64.0
936,0.0,0.0,8.0,8.0,154.993,81.916,6.0,64.0
937,0.0,0.0,8.0,8.0,-63.104,-303.674,6.0,64.0
938,0.0,0.0,8.0,8.0,-45.177,-265.895,6.0,64.0
939,0.0,0.0,8.0,8.0,-50.094,-278.725,6.0,64.0
940,0.0,0.0,8.0,8.0,184.055,112.596,6.0,64.0
941,0.0,0.0,8.0,8.0,253.383,201.357,6.0,64.0
942,0.0,0.0,8.0,8.0,-25.41,-227.837,6.0,64.0
943,0.0,0.0,8.0,8.0,219.961,156.071,6.0,64.0
944,0.0,0.0,8.0,8.0,15.317,-133.98,6.0,64.0
945,0.0,0.0,8.0,8.0,-65.517,-316.946,6.0,64.0
946,0.0,0.0,8.0,8.0,28.862,-103.95,6.0,64.0
947,0.0,0.0,8.0,8.0,237.971,177.163,6.0,64.0
948,0.0,0.0,8.0,8.0,117.615,29.948,6.0,64.0
949,0.0,0.0,8.0,8.0,-69.29,-329.935,6.0,64.0
950,0.0,0.0,8.0,8.0,230.089,165.094,6.0,64.0
951,0.0,0.0,8.0,8.0,-51.517,-292.169,6.0,64.0
952,0.0,0.0,8.0,8.0,-16.437,-215.138,6.0,64.0
953,0.0,0.0,8.0,8.0,138.699,52.601,6.0,64.0
954,0.0,0.0,8.0,8.0,213.779,141.236,6.0,64.0
955,0.0,0.0,8.0,8.0,-31.972,-254.218,6.0,64.0
956,0.0,0.0,8.0,8.0,-26.374,-241.298,6.0,64.0
957,0.0,0.0,8.0,8.0,266.839,206.046,6.0,64.0
958,0.0,0.0,8.0,8.0,205.673,128.914,6.0,64.0
959,0.0,0.0,8.0,8.0,196.693,117.76,6.0,64.0
960,0.0,0.0,8.0,8.0,250.926,182.308,6.0,64.0
961,0.0,0.0,8.0,8.0,149.505,61.927,6.0,64.0
962,0.0,0.0,8.0,8.0,0.0,-188.794,6.0,64.0
963,0.0,0.0,8.0,8.0,129.852,36.383,6.0,64.0
964,0.0,0.0,8.0,8.0,262.745,188.977,6.0,64.0
965,0.0,0.0,8.0,8.0,160.681,70.105,6.0,64.0
966,0.0,0.0,8.0,8.0,-46.427,-306.667,6.0,64.0
967,0.0,0.0,8.0,8.0,180.232,91.833,6.0,64.0
968,0.0,0.0,8.0,8.0,-30.197,-268.01,6.0,64.0
969,0.0,0.0,8.0,8.0,6.555,-175.186,6.0,64.0
970,0.0,0.0,8.0,8.0,-50.246,-319.723,6.0,64.0
971,0.0,0.0,8.0,8.0,12.697,-161.325,6.0,64.0
972,0.0,0.0,8.0,8.0,190.577,101.166,6.0,64.0
973,0.0,0.0,8.0,8.0,-33.494,-281.203,6.0,64.0
974,0.0,0.0,8.0,8.0,228.366,143.492,6.0,64.0
975,0.0,0.0,8.0,8.0,-53.144,-332.917,6.0,64.0
976,0.0,0.0,8.0,8.0,247.869,163.026,6.0,64.0
977,0.0,0.0,8.0,8.0,-10.908,-228.99,6.0,64.0
978,0.0,0.0,8.0,8.0,239.465,151.174,6.0,64.0
979,0.0,0.0,8.0,8.0,-34.442,-294.67,6.0,64.0
980,0.0,0.0,8.0,8.0,276.554,192.81,6.0,64.0
981,0.0,0.0,8.0,8.0,221.297,129.137,6.0,64.0
982,0.0,0.0,8.0,8.0,-3.29,-215.739,6.0,64.0
983,0.0,0.0,8.0,8.0,-17.794,-255.602,6.0,64.0
984,0.0,0.0,8.0,8.0,-11.321,-242.471,6.0,64.0
985,0.0,0.0,8.0,8.0,260.507,168.333,6.0,64.0
986,0.0,0.0,8.0,8.0,213.29,115.878,6.0,64.0
987,0.0,0.0,8.0,8.0,23.795,-146.417,6.0,64.0
988,0.0,0.0,8.0,8.0,203.765,105.048,6.0,64.0
989,0.0,0.0,8.0,8.0,174.423,72.248,6.0,64.0
990,0.0,0.0,8.0,8.0,271.503,176.162,6.0,64.0
991,0.0,0.0,8.0,8.0,6.354,-202.179,6.0,64.0
992,0.0,0.0,8.0,8.0,107.882,0.0,6.0,64.0
993,0.0,0.0,8.0,8.0,-34.859,-321.764,6.0,64.0
994,0.0,0.0,8.0,8.0,-29.611,-308.745,6.0,64.0
995,0.0,0.0,8.0,8.0,38.654,-115.048,6.0,64.0
996,0.0,0.0,8.0,8.0,-15.123,-269.281,6.0,64.0
997,0.0,0.0,8.0,8.0,236.053,130.462,6.0,64.0
998,0.0,0.0,8.0,8.0,196.39,89.36,6.0,64.0
999,0.0,0.0,8.0,8.0,165.471,57.901,6.0,64.0
1000,0.0,0.0,8.0,8.0,-36.873,-335.11,6.0,64.0
1001,0.0,0.0,8.0,8.0,-16.776,-282.694,6.0,64.0
1002,0.0,0.0,8.0,8.0,19.628,-174.206,6.0,64.0
1003,0.0,0.0,8.0,8.0,285.614,179.117,6.0,64.0
1004,0.0,0.0,8.0,8.0,256.929,148.338,6.0,64.0
1005,0.0,0.0,8.0,8.0,228.132,116.639,6.0,64.0
1006,0.0,0.0,8.0,8.0,248.0,136.722,6.0,64.0
1007,0.0,0.0,8.0,8.0,3.637,-229.221,6.0,64.0
1008,0.0,0.0,8.0,8.0,50.533,-95.315,6.0,64.0
1009,0.0,0.0,8.0,8.0,-17.25,-296.174,6.0,64.0
1010,0.0,0.0,8.0,8.0,-3.562,-256.196,6.0,64.0
1011,0.0,0.0,8.0,8.0,9.868,-215.539,6.0,64.0
1012,0.0,0.0,8.0,8.0,269.311,153.856,6.0,64.0
1013,0.0,0.0,8.0,8.0,121.217,6.05,6.0,64.0
1014,0.0,0.0,8.0,8.0,279.637,162.942,6.0,64.0
1015,0.0,0.0,8.0,8.0,39.329,-128.99,6.0,64.0
1016,0.0,0.0,8.0,8.0,220.081,102.394,6.0,64.0
1017,0.0,0.0,8.0,8.0,145.34,29.671,6.0,64.0
1018,0.0,0.0,8.0,8.0,210.018,91.913,6.0,64.0
1019,0.0,0.0,8.0,8.0,3.775,-242.706,6.0,64.0
1020,0.0,0.0,8.0,8.0,-19.392,-323.065,6.0,64.0
1021,0.0,0.0,8.0,8.0,157.352,37.777,6.0,64.0
1022,0.0,0.0,8.0,8.0,190.321,68.52,6.0,64.0
1023,0.0,0.0,8.0,8.0,-12.706,-309.901,6.0,64.0
1024,0.0,0.0,8.0,8.0,0.0,-269.706,6.0,64.0
1025,0.0,0.0,8.0,8.0,-20.513,-336.507,6.0,64.0
1026,0.0,0.0,8.0,8.0,242.996,117.021,6.0,64.0
1027,0.0,0.0,8.0,8.0,24.643,-187.179,6.0,64.0
1028,0.0,0.0,8.0,8.0,201.473,77.221,6.0,64.0
1029,0.0,0.0,8.0,8.0,293.996,164.998,6.0,64.0
1030,0.0,0.0,8.0,8.0,134.294,12.263,6.0,64.0
1031,0.0,0.0,8.0,8.0,169.335,45.373,6.0,64.0
1032,0.0,0.0,8.0,8.0,265.12,133.148,6.0,64.0
1033,0.0,0.0,8.0,8.0,0.0,-283.191,6.0,64.0
1034,0.0,0.0,8.0,8.0,234.262,103.78,6.0,64.0
1035,0.0,0.0,8.0,8.0,32.592,-172.252,6.0,64.0
1036,0.0,0.0,8.0,8.0,255.664,121.791,6.0,64.0
1037,0.0,0.0,8.0,8.0,37.777,-157.352,6.0,64.0
1038,0.0,0.0,8.0,8.0,287.128,149.348,6.0,64.0
1039,0.0,0.0,8.0,8.0,18.168,-228.529,6.0,64.0
1040,0.0,0.0,8.0,8.0,10.682,-255.998,6.0,64.0
1041,0.0,0.0,8.0,8.0,277.311,138.92,6.0,64.0
1042,0.0,0.0,8.0,8.0,0.0,-296.676,6.0,64.0
1043,0.0,0.0,8.0,8.0,22.99,-214.536,6.0,64.0
1044,0.0,0.0,8.0,8.0,105.36,-23.191,6.0,64.0
1045,0.0,0.0,8.0,8.0,226.021,88.514,6.0,64.0
1046,0.0,0.0,8.0,8.0,215.424,78.408,6.0,64.0
1047,0.0,0.0,8.0,8.0,-3.881,-323.623,6.0,64.0
1048,0.0,0.0,8.0,8.0,182.361,48.863,6.0,64.0
1049,0.0,0.0,8.0,8.0,18.857,-242.002,6.0,64.0
1050,0.0,0.0,8.0,8.0,46.974,-140.704,6.0,64.0
1051,0.0,0.0,8.0,8.0,-4.105,-337.107,6.0,64.0
1052,0.0,0.0,8.0,8.0,31.643,-199.789,6.0,64.0
1053,0.0,0.0,8.0,8.0,301.681,150.489,6.0,64.0
1054,0.0,0.0,8.0,8.0,249.176,103.212,6.0,64.0
1055,0.0,0.0,8.0,8.0,4.236,-310.133,6.0,64.0
1056,0.0,0.0,8.0,8.0,69.841,-82.224,6.0,64.0
1057,0.0,0.0,8.0,8.0,15.123,-269.281,6.0,64.0
1058,0.0,0.0,8.0,8.0,205.806,64.794,6.0,64.0
1059,0.0,0.0,8.0,8.0,60.684,-105.107,6.0,64.0
1060,0.0,0.0,8.0,8.0,239.667,90.601,6.0,64.0
1061,0.0,0.0,8.0,8.0,172.252,32.592,6.0,64.0
1062,0.0,0.0,8.0,8.0,272.413,117.507,6.0,64.0
1063,0.0,0.0,8.0,8.0,293.958,135.41,6.0,64.0
1064,0.0,0.0,8.0,8.0,16.776,-282.694,6.0,64.0
1065,0.0,0.0,8.0,8.0,262.43,106.431,6.0,64.0
1066,0.0,0.0,8.0,8.0,284.484,123.569,6.0,64.0
1067,0.0,0.0,8.0,8.0,24.892,-255.008,6.0,64.0
1068,0.0,0.0,8.0,8.0,120.012,-18.089,6.0,64.0
1069,0.0,0.0,8.0,8.0,45.373,-169.335,6.0,64.0
1070,0.0,0.0,8.0,8.0,32.626,-226.916,6.0,64.0
1071,0.0,0.0,8.0,8.0,36.026,-212.736,6.0,64.0
1072,0.0,0.0,8.0,8.0,17.25,-296.174,6.0,64.0
1073,0.0,0.0,8.0,8.0,97.911,-45.299,6.0,64.0
1074,0.0,0.0,8.0,8.0,11.64,-323.437,6.0,64.0
1075,0.0,0.0,8.0,8.0,148.218,5.973,6.0,64.0
1076,0.0,0.0,8.0,8.0,231.087,74.291,6.0,64.0
1077,0.0,0.0,8.0,8.0,219.964,64.587,6.0,64.0
1078,0.0,0.0,8.0,8.0,85.884,-65.288,6.0,64.0
1079,0.0,0.0,8.0,8.0,62.041,-119.734,6.0,64.0
1080,0.0,0.0,8.0,8.0,308.65,135.622,6.0,64.0
1081,0.0,0.0,8.0,8.0,12.313,-336.907,6.0,64.0
1082,0.0,0.0,8.0,8.0,33.865,-240.361,6.0,64.0
1083,0.0,0.0,8.0,8.0,197.408,44.126,6.0,64.0
1084,0.0,0.0,8.0,8.0,254.571,89.078,6.0,64.0
1085,0.0,0.0,8.0,8.0,209.373,52.127,6.0,64.0
1086,0.0,0.0,8.0,8.0,21.166,-309.438,6.0,64.0
1087,0.0,0.0,8.0,8.0,161.325,12.697,6.0,64.0
1088,0.0,0.0,8.0,8.0,30.197,-268.01,6.0,64.0
1089,0.0,0.0,8.0,8.0,48.863,-182.361,6.0,64.0
1090,0.0,0.0,8.0,8.0,134.294,-12.263,6.0,64.0
1091,0.0,0.0,8.0,8.0,244.332,77.141,6.0,64.0
1092,0.0,0.0,8.0,8.0,300.112,121.16,6.0,64.0
1093,0.0,0.0,8.0,8.0,278.784,101.469,6.0,64.0
1094,0.0,0.0,8.0,8.0,174.206,19.628,6.0,64.0
1095,0.0,0.0,8.0,8.0,268.274,90.698,6.0,64.0
1096,0.0,0.0,8.0,8.0,290.807,107.849,6.0,64.0
1097,0.0,0.0,8.0,8.0,33.494,-281.203,6.0,64.0
1098,0.0,0.0,8.0,8.0,39.026,-253.231,6.0,64.0
1099,0.0,0.0,8.0,8.0,27.134,-322.507,6.0,64.0
1100,0.0,0.0,8.0,8.0,80.307,-90.999,6.0,64.0
1101,0.0,0.0,8.0,8.0,57.901,-165.471,6.0,64.0
1102,0.0,0.0,8.0,8.0,48.928,-210.144,6.0,64.0
1103,0.0,0.0,8.0,8.0,61.927,-149.505,6.0,64.0
1104,0.0,0.0,8.0,8.0,187.179,24.643,6.0,64.0
1105,0.0,0.0,8.0,8.0,46.952,-224.39,6.0,64.0
1106,0.0,0.0,8.0,8.0,34.442,-294.67,6.0,64.0
1107,0.0,0.0,8.0,8.0,314.887,120.434,6.0,64.0
1108,0.0,0.0,8.0,8.0,235.259,59.781,6.0,64.0
1109,0.0,0.0,8.0,8.0,223.617,50.506,6.0,64.0
1110,0.0,0.0,8.0,8.0,28.701,-335.908,6.0,64.0
1111,0.0,0.0,8.0,8.0,114.048,-41.51,6.0,64.0
1112,0.0,0.0,8.0,8.0,68.936,-131.347,6.0,64.0
1113,0.0,0.0,8.0,8.0,259.165,74.664,6.0,64.0
1114,0.0,0.0,8.0,8.0,212.161,39.266,6.0,64.0
1115,0.0,0.0,8.0,8.0,48.743,-237.791,6.0,64.0
1116,0.0,0.0,8.0,8.0,305.576,106.632,6.0,64.0
1117,0.0,0.0,8.0,8.0,56.434,-194.247,6.0,64.0
1118,0.0,0.0,8.0,8.0,38.033,-307.821,6.0,64.0
1119,0.0,0.0,8.0,8.0,248.241,63.443,6.0,64.0
1120,0.0,0.0,8.0,8.0,45.177,-265.895,6.0,64.0
1121,0.0,0.0,8.0,8.0,284.213,85.088,6.0,64.0
1122,0.0,0.0,8.0,8.0,175.186,6.555,6.0,64.0
1123,0.0,0.0,8.0,8.0,96.746,-73.282,6.0,64.0
1124,0.0,0.0,8.0,8.0,296.263,91.807,6.0,64.0
1125,0.0,0.0,8.0,8.0,273.176,74.645,6.0,64.0
1126,0.0,0.0,8.0,8.0,147.257,-17.88,6.0,64.0
1127,0.0,0.0,8.0,8.0,42.565,-320.836,6.0,64.0
1128,0.0,0.0,8.0,8.0,82.701,-106.517,6.0,64.0
1129,0.0,0.0,8.0,8.0,53.039,-250.671,6.0,64.0
1130,0.0,0.0,8.0,8.0,50.094,-278.725,6.0,64.0
1131,0.0,0.0,8.0,8.0,320.377,104.96,6.0,64.0
1132,0.0,0.0,8.0,8.0,61.648,-206.77,6.0,64.0
1133,0.0,0.0,8.0,8.0,129.852,-36.383,6.0,64.0
1134,0.0,0.0,8.0,8.0,70.105,-160.681,6.0,64.0
1135,0.0,0.0,8.0,8.0,45.022,-334.112,6.0,64.0
1136,0.0,0.0,8.0,8.0,238.52,45.039,6.0,64.0
1137,0.0,0.0,8.0,8.0,61.089,-220.961,6.0,64.0
1138,0.0,0.0,8.0,8.0,201.381,19.036,6.0,64.0
1139,0.0,0.0,8.0,8.0,226.37,36.222,6.0,64.0
1140,0.0,0.0,8.0,8.0,51.517,-292.169,6.0,64.0
1141,0.0,0.0,8.0,8.0,262.944,60.015,6.0,64.0
1142,0.0,0.0,8.0,8.0,310.337,91.859,6.0,64.0
1143,0.0,0.0,8.0,8.0,214.161,26.259,6.0,64.0
1144,0.0,0.0,8.0,8.0,161.325,-12.697,6.0,64.0
1145,0.0,0.0,8.0,8.0,251.384,49.549,6.0,64.0
1146,0.0,0.0,8.0,8.0,63.432,-234.3,6.0,64.0
1147,0.0,0.0,8.0,8.0,72.248,-174.423,6.0,64.0
1148,0.0,0.0,8.0,8.0,60.015,-262.944,6.0,64.0
1149,0.0,0.0,8.0,8.0,54.786,-305.285,6.0,64.0
1150,0.0,0.0,8.0,8.0,175.186,-6.555,6.0,64.0
1151,0.0,0.0,8.0,8.0,288.679,68.418,6.0,64.0
1152,0.0,0.0,8.0,8.0,300.834,75.492,6.0,64.0
1153,0.0,0.0,8.0,8.0,57.898,-318.426,6.0,64.0
1154,0.0,0.0,8.0,8.0,277.118,58.331,6.0,64.0
1155,0.0,0.0,8.0,8.0,325.107,89.237,6.0,64.0
1156,0.0,0.0,8.0,8.0,188.794,0.0,6.0,64.0
1157,0.0,0.0,8.0,8.0,66.888,-247.336,6.0,64.0
1158,0.0,0.0,8.0,8.0,89.113,-118.588,6.0,64.0
1159,0.0,0.0,8.0,8.0,100.625,-89.777,6.0,64.0
1160,0.0,0.0,8.0,8.0,121.115,-59.299,6.0,64.0
1161,0.0,0.0,8.0,8.0,84.552,-137.977,6.0,64.0
1162,0.0,0.0,8.0,8.0,74.139,-202.627,6.0,64.0
1163,0.0,0.0,8.0,8.0,81.916,-154.993,6.0,64.0
1164,0.0,0.0,8.0,8.0,66.518,-275.268,6.0,64.0
1165,0.0,0.0,8.0,8.0,61.236,-331.524,6.0,64.0
1166,0.0,0.0,8.0,8.0,314.385,76.874,6.0,64.0
1167,0.0,0.0,8.0,8.0,240.859,30.123,6.0,64.0
1168,0.0,0.0,8.0,8.0,228.212,21.792,6.0,64.0
1169,0.0,0.0,8.0,8.0,265.895,45.177,6.0,64.0
1170,0.0,0.0,8.0,8.0,215.363,13.154,6.0,64.0
1171,0.0,0.0,8.0,8.0,74.98,-216.641,6.0,64.0
1172,0.0,0.0,8.0,8.0,142.481,-41.27,6.0,64.0
1173,0.0,0.0,8.0,8.0,68.418,-288.679,6.0,64.0
1174,0.0,0.0,8.0,8.0,253.749,35.502,6.0,64.0
1175,0.0,0.0,8.0,8.0,80.335,-185.643,6.0,64.0
1176,0.0,0.0,8.0,8.0,174.206,-19.628,6.0,64.0
1177,0.0,0.0,8.0,8.0,74.664,-259.165,6.0,64.0
1178,0.0,0.0,8.0,8.0,71.375,-301.837,6.0,64.0
1179,0.0,0.0,8.0,8.0,77.876,-229.904,6.0,64.0
1180,0.0,0.0,8.0,8.0,304.508,58.951,6.0,64.0
1181,0.0,0.0,8.0,8.0,292.169,51.517,6.0,64.0
1182,0.0,0.0,8.0,8.0,329.066,73.303,6.0,64.0
